"Stkcd","Date","Month","BM_Raw_lag","BM_Adj_lag","Delta_BM_lag","K_to_ME_lag","BM_Raw_june","BM_Adj_june","Delta_BM_june","K_to_ME_june","same_BM_Raw","same_BM_Adj","same_Delta_BM","same_K_to_ME","diff_BM_Raw","diff_BM_Adj","diff_Delta_BM","diff_K_to_ME"
"000004",2011-02-01,2,0.0880265684661775,0.103084957248578,0.0150583887824007,0.0150583887824007,0.126871032072747,0.148574403673674,0.0217033716009266,0.0217033716009266,FALSE,FALSE,FALSE,FALSE,0.0388444636065699,0.0454894464250958,0.00664498281852592,0.00664498281852591
"000004",2011-03-01,3,0.0777834764802812,0.0910896163207414,0.0133061398404601,0.0133061398404601,0.126871032072747,0.148574403673674,0.0217033716009266,0.0217033716009266,FALSE,FALSE,FALSE,FALSE,0.0490875555924662,0.0574847873529327,0.0083972317604665,0.0083972317604665
"000004",2011-04-01,4,0.0811474052746232,0.0950290003271195,0.0138815950524962,0.0138815950524962,0.126871032072747,0.148574403673674,0.0217033716009266,0.0217033716009266,FALSE,FALSE,FALSE,FALSE,0.0457236267981242,0.0535454033465546,0.0078217765484304,0.00782177654843039
"000004",2011-05-01,5,0.0852209410754862,0.0997993812609605,0.0145784401854744,0.0145784401854744,0.126871032072747,0.148574403673674,0.0217033716009266,0.0217033716009266,FALSE,FALSE,FALSE,FALSE,0.0416500909972612,0.0487750224127135,0.00712493141545227,0.00712493141545226
"000004",2011-06-01,6,0.0870946910209527,0.101993666877094,0.0148989758561415,0.0148989758561415,0.126871032072747,0.148574403673674,0.0217033716009266,0.0217033716009266,FALSE,FALSE,FALSE,FALSE,0.0397763410517947,0.0465807367965798,0.0068043957447851,0.00680439574478508
"000004",2011-08-01,8,0.114232800248855,0.136908096128999,0.0226752958801438,0.0226752958801438,0.125404712194,0.15029764091122,0.0248929287172204,0.0248929287172204,FALSE,FALSE,FALSE,FALSE,0.0111719119451449,0.0133895447822216,0.00221763283707663,0.00221763283707661
"000004",2011-09-01,9,0.127377137313245,0.152661593884837,0.0252844565715921,0.0252844565715921,0.125404712194,0.15029764091122,0.0248929287172204,0.0248929287172204,FALSE,FALSE,FALSE,FALSE,-0.001972425119245,-0.00236395297361675,-0.000391527854371743,-0.000391527854371732
"000004",2011-10-01,10,0.147953444323162,0.177322313152478,0.029368868829316,0.029368868829316,0.125404712194,0.15029764091122,0.0248929287172204,0.0248929287172204,FALSE,FALSE,FALSE,FALSE,-0.0225487321291619,-0.0270246722412574,-0.00447594011209557,-0.00447594011209557
"000004",2011-11-01,11,0.142341889127301,0.170596860073201,0.0282549709458999,0.0282549709458999,0.125404712194,0.15029764091122,0.0248929287172204,0.0248929287172204,FALSE,FALSE,FALSE,FALSE,-0.0169371769333015,-0.0202992191619809,-0.00336204222867947,-0.00336204222867948
"000004",2011-12-01,12,0.142473686098872,0.170754818841733,0.0282811327428615,0.0282811327428615,0.125404712194,0.15029764091122,0.0248929287172204,0.0248929287172204,FALSE,FALSE,FALSE,FALSE,-0.0170689739048722,-0.0204571779305133,-0.00338820402564113,-0.00338820402564114
"000004",2012-01-01,1,0.190199730862959,0.227954519017026,0.0377547881540666,0.0377547881540666,0.125404712194,0.15029764091122,0.0248929287172204,0.0248929287172204,FALSE,FALSE,FALSE,FALSE,-0.0647950186689597,-0.0776568781058059,-0.0128618594368462,-0.0128618594368462
"000004",2012-02-01,2,0.18605995251057,0.222992991580187,0.0369330390696168,0.0369330390696168,0.125404712194,0.15029764091122,0.0248929287172204,0.0248929287172204,FALSE,FALSE,FALSE,FALSE,-0.0606552403165708,-0.0726953506689672,-0.0120401103523964,-0.0120401103523964
"000004",2012-03-01,3,0.163172408785941,0.195562253389563,0.0323898446036219,0.0323898446036219,0.125404712194,0.15029764091122,0.0248929287172204,0.0248929287172204,FALSE,FALSE,FALSE,FALSE,-0.0377676965919415,-0.0452646124783431,-0.00749691588640153,-0.00749691588640153
"000004",2012-04-01,4,0.189263938092463,0.226832970685016,0.0375690325925529,0.0375690325925529,0.125404712194,0.15029764091122,0.0248929287172204,0.0248929287172204,FALSE,FALSE,FALSE,FALSE,-0.0638592258984633,-0.0765353297737958,-0.0126761038753325,-0.0126761038753325
"000004",2012-05-01,5,0.180388725009095,0.216196021198214,0.0358072961891183,0.0358072961891183,0.125404712194,0.15029764091122,0.0248929287172204,0.0248929287172204,FALSE,FALSE,FALSE,FALSE,-0.0549840128150958,-0.0658983802869937,-0.0109143674718979,-0.0109143674718979
"000004",2012-06-01,6,0.163867499467941,0.196395320089341,0.0325278206213992,0.0325278206213992,0.125404712194,0.15029764091122,0.0248929287172204,0.0248929287172204,FALSE,FALSE,FALSE,FALSE,-0.0384627872739418,-0.0460976791781206,-0.00763489190417882,-0.00763489190417883
"000004",2012-08-01,8,0.206539784494425,0.252944426151331,0.0464046416569058,0.0464046416569058,0.194591203360251,0.238311279294398,0.0437200759341466,0.0437200759341466,FALSE,FALSE,FALSE,FALSE,-0.0119485811341738,-0.014633146856933,-0.00268456572275919,-0.00268456572275916
"000004",2012-09-01,9,0.207580288006355,0.254218706379607,0.0466384183732516,0.0466384183732515,0.194591203360251,0.238311279294398,0.0437200759341466,0.0437200759341466,FALSE,FALSE,FALSE,FALSE,-0.0129890846461038,-0.0159074270852087,-0.00291834243910491,-0.00291834243910491
"000004",2012-10-01,10,0.202978755450636,0.248583317466172,0.045604562015536,0.045604562015536,0.194591203360251,0.238311279294398,0.0437200759341466,0.0437200759341466,FALSE,FALSE,FALSE,FALSE,-0.00838755209038419,-0.0102720381717736,-0.00188448608138939,-0.00188448608138939
"000004",2012-11-01,11,0.200265793775918,0.245260816982007,0.044995023206089,0.044995023206089,0.194591203360251,0.238311279294398,0.0437200759341466,0.0437200759341466,FALSE,FALSE,FALSE,FALSE,-0.0056745904156667,-0.00694953768760903,-0.00127494727194233,-0.00127494727194234
"000004",2012-12-01,12,0.227650205836042,0.278797863662844,0.0511476578268024,0.0511476578268024,0.194591203360251,0.238311279294398,0.0437200759341466,0.0437200759341466,FALSE,FALSE,FALSE,FALSE,-0.0330590024757905,-0.0404865843684463,-0.0074275818926558,-0.00742758189265577
"000004",2013-01-01,1,0.201489911086626,0.246759964719848,0.0452700536332218,0.0452700536332218,0.194591203360251,0.238311279294398,0.0437200759341466,0.0437200759341466,FALSE,FALSE,FALSE,FALSE,-0.00689870772637466,-0.00844868542544977,-0.00154997769907511,-0.00154997769907513
"000004",2013-02-01,2,0.176844151789068,0.216576881795439,0.0397327300063715,0.0397327300063715,0.194591203360251,0.238311279294398,0.0437200759341466,0.0437200759341466,FALSE,FALSE,FALSE,FALSE,0.0177470515711837,0.0217343974989589,0.00398734592777519,0.00398734592777517
"000004",2013-03-01,3,0.163998755482554,0.200845426447062,0.0368466709645078,0.0368466709645078,0.194591203360251,0.238311279294398,0.0437200759341466,0.0437200759341466,FALSE,FALSE,FALSE,FALSE,0.0305924478776972,0.037465852847336,0.00687340496963881,0.00687340496963879
"000004",2013-04-01,4,0.172765982688841,0.211582443821515,0.0388164611326746,0.0388164611326746,0.194591203360251,0.238311279294398,0.0437200759341466,0.0437200759341466,FALSE,FALSE,FALSE,FALSE,0.0218252206714105,0.0267288354728825,0.004903614801472,0.00490361480147199
"000004",2013-05-01,5,0.154904838370819,0.189708319613498,0.0348034812426793,0.0348034812426793,0.194591203360251,0.238311279294398,0.0437200759341466,0.0437200759341466,FALSE,FALSE,FALSE,FALSE,0.0396863649894325,0.0486029596808998,0.0089165946914673,0.00891659469146728
"000004",2013-06-01,6,0.140510442451194,0.172079840797191,0.0315693983459973,0.0315693983459973,0.194591203360251,0.238311279294398,0.0437200759341466,0.0437200759341466,FALSE,FALSE,FALSE,FALSE,0.0540807609090574,0.0662314384972068,0.0121506775881494,0.0121506775881493
"000004",2013-08-01,8,0.174733288113363,0.21753560149166,0.0428023133782973,0.0428023133782973,0.176305887381788,0.219493421500978,0.0431875341191899,0.0431875341191899,FALSE,FALSE,FALSE,FALSE,0.00157259926842548,0.0019578200093181,0.000385220740892617,0.000385220740892596
"000004",2013-09-01,9,0.144988393864964,0.180504458018681,0.0355160641537175,0.0355160641537175,0.176305887381788,0.219493421500978,0.0431875341191899,0.0431875341191899,FALSE,FALSE,FALSE,FALSE,0.0313174935168243,0.0389889634822967,0.00767146996547247,0.00767146996547246
"000004",2013-10-01,10,0.138496376229219,0.172422168853666,0.0339257926244465,0.0339257926244465,0.176305887381788,0.219493421500978,0.0431875341191899,0.0431875341191899,FALSE,FALSE,FALSE,FALSE,0.0378095111525689,0.0470712526473123,0.0092617414947434,0.0092617414947434
"000004",2013-11-01,11,0.15107616777375,0.188083480729762,0.0370073129560122,0.0370073129560122,0.176305887381788,0.219493421500978,0.0431875341191899,0.0431875341191899,FALSE,FALSE,FALSE,FALSE,0.0252297196080384,0.0314099407712162,0.00618022116317773,0.00618022116317773
"000004",2013-12-01,12,0.140931963910046,0.175454373174062,0.0345224092640159,0.0345224092640159,0.176305887381788,0.219493421500978,0.0431875341191899,0.0431875341191899,FALSE,FALSE,FALSE,FALSE,0.0353739234717415,0.0440390483269156,0.00866512485517404,0.00866512485517407
"000004",2014-01-01,1,0.15133552543304,0.188406370117494,0.0370708446844532,0.0370708446844533,0.176305887381788,0.219493421500978,0.0431875341191899,0.0431875341191899,FALSE,FALSE,FALSE,FALSE,0.0249703619487476,0.0310870513834843,0.0061166894347367,0.00611668943473669
"000004",2014-02-01,2,0.143338120266658,0.178449936732501,0.0351118164658426,0.0351118164658426,0.176305887381788,0.219493421500978,0.0431875341191899,0.0431875341191899,FALSE,FALSE,FALSE,FALSE,0.0329677671151298,0.0410434847684772,0.00807571765334736,0.00807571765334736
"000004",2014-03-01,3,0.125039636905631,0.15566909384157,0.0306294569359394,0.0306294569359394,0.176305887381788,0.219493421500978,0.0431875341191899,0.0431875341191899,FALSE,FALSE,FALSE,FALSE,0.0512662504761572,0.0638243276594078,0.0125580771832506,0.0125580771832506
"000004",2014-04-01,4,0.138062559241353,0.171882084932555,0.0338195256912023,0.0338195256912023,0.176305887381788,0.219493421500978,0.0431875341191899,0.0431875341191899,FALSE,FALSE,FALSE,FALSE,0.0382433281404354,0.0476113365684231,0.00936800842798766,0.00936800842798765
"000004",2014-05-01,5,0.130985057100819,0.163070892160857,0.0320858350600378,0.0320858350600379,0.176305887381788,0.219493421500978,0.0431875341191899,0.0431875341191899,FALSE,FALSE,FALSE,FALSE,0.0453208302809691,0.0564225293401212,0.0111016990591521,0.0111016990591521
"000004",2014-06-01,6,0.134072918719544,0.166915150125696,0.0328422314061522,0.0328422314061522,0.176305887381788,0.219493421500978,0.0431875341191899,0.0431875341191899,FALSE,FALSE,FALSE,FALSE,0.0422329686622437,0.0525782713752815,0.0103453027130377,0.0103453027130377
"000004",2014-08-01,8,0.117782127115806,0.149487559386205,0.0317054322703989,0.0317054322703989,0.123976720346169,0.157349657363828,0.0333729370176586,0.0333729370176586,FALSE,FALSE,FALSE,FALSE,0.00619459323036303,0.00786209797762269,0.00166750474725966,0.00166750474725965
"000004",2014-09-01,9,0.118593857991234,0.150517797762923,0.0319239397716887,0.0319239397716887,0.123976720346169,0.157349657363828,0.0333729370176586,0.0333729370176586,FALSE,FALSE,FALSE,FALSE,0.00538286235493528,0.00683185960090518,0.0014489972459699,0.0014489972459699
"000004",2014-10-01,10,0.0919229101240149,0.116667374096629,0.0247444639726141,0.0247444639726141,0.123976720346169,0.157349657363828,0.0333729370176586,0.0333729370176586,FALSE,FALSE,FALSE,FALSE,0.0320538102221543,0.0406822832671988,0.00862847304504448,0.00862847304504447
"000004",2014-11-01,11,0.0769587154071245,0.0976750108137987,0.0207162954066742,0.0207162954066742,0.123976720346169,0.157349657363828,0.0333729370176586,0.0333729370176586,FALSE,FALSE,FALSE,FALSE,0.0470180049390447,0.0596746465500291,0.0126566416109844,0.0126566416109844
"000004",2014-12-01,12,0.0768212890214871,0.0975005910144008,0.0206793019929137,0.0206793019929136,0.123976720346169,0.157349657363828,0.0333729370176586,0.0333729370176586,FALSE,FALSE,FALSE,FALSE,0.0471554313246821,0.059849066349427,0.0126936350247449,0.0126936350247449
"000004",2015-01-01,1,0.110520030344233,0.14027059965732,0.0297505693130862,0.0297505693130862,0.123976720346169,0.157349657363828,0.0333729370176586,0.0333729370176586,FALSE,FALSE,FALSE,FALSE,0.0134566900019359,0.0170790577065083,0.00362236770457236,0.00362236770457237
"000004",2015-02-01,2,0.0991813757663914,0.125879725243086,0.026698349476695,0.026698349476695,0.123976720346169,0.157349657363828,0.0333729370176586,0.0333729370176586,FALSE,FALSE,FALSE,FALSE,0.0247953445797779,0.0314699321207415,0.00667458754096359,0.00667458754096359
"000004",2015-03-01,3,0.0919229101240149,0.116667374096629,0.0247444639726141,0.0247444639726141,0.123976720346169,0.157349657363828,0.0333729370176586,0.0333729370176586,FALSE,FALSE,FALSE,FALSE,0.0320538102221543,0.0406822832671988,0.00862847304504448,0.00862847304504447
"000004",2015-04-01,4,0.0717596694995882,0.091076448681445,0.0193167791818567,0.0193167791818567,0.123976720346169,0.157349657363828,0.0333729370176586,0.0333729370176586,FALSE,FALSE,FALSE,FALSE,0.052217050846581,0.0662732086823828,0.0140561578358019,0.0140561578358019
"000004",2015-05-01,5,0.0679351310365268,0.0862223937019523,0.0182872626654254,0.0182872626654254,0.123976720346169,0.157349657363828,0.0333729370176586,0.0333729370176586,FALSE,FALSE,FALSE,FALSE,0.0560415893096424,0.0711272636618755,0.0150856743522331,0.0150856743522331
"000004",2015-06-01,6,0.0508960919910556,0.0645966647092218,0.0137005727181663,0.0137005727181663,0.123976720346169,0.157349657363828,0.0333729370176586,0.0333729370176586,FALSE,FALSE,FALSE,FALSE,0.0730806283551136,0.092752992654606,0.0196723642994923,0.0196723642994923
"000004",2015-08-01,8,0.0636381911028793,0.0801967207330715,0.0165585296301922,0.0165585296301922,0.0486790838290602,0.0613452837631693,0.012666199934109,0.012666199934109,FALSE,FALSE,FALSE,FALSE,-0.014959107273819,-0.0188514369699022,-0.00389232969608323,-0.00389232969608323
"000004",2015-09-01,9,0.0586403230771912,0.0738984174756944,0.0152580943985032,0.0152580943985032,0.0486790838290602,0.0613452837631693,0.012666199934109,0.012666199934109,FALSE,FALSE,FALSE,FALSE,-0.00996123924813098,-0.0125531337125251,-0.00259189446439416,-0.00259189446439416
"000004",2015-10-01,10,0.0739016057488655,0.0931306552756364,0.0192290495267709,0.0192290495267709,0.0486790838290602,0.0613452837631693,0.012666199934109,0.012666199934109,FALSE,FALSE,FALSE,FALSE,-0.0252225219198053,-0.0317853715124671,-0.00656284959266187,-0.00656284959266185
"000004",2015-11-01,11,0.0576659915415423,0.0726705668295385,0.0150045752879962,0.0150045752879962,0.0486790838290602,0.0613452837631693,0.012666199934109,0.012666199934109,FALSE,FALSE,FALSE,FALSE,-0.00898690771248204,-0.0113252830663692,-0.00233837535388721,-0.0023383753538872
"000004",2015-12-01,12,0.0470417852764514,0.0592819634125332,0.0122401781360818,0.0122401781360818,0.0486790838290602,0.0613452837631693,0.012666199934109,0.012666199934109,FALSE,FALSE,FALSE,FALSE,0.00163729855260886,0.00206332035063602,0.000426021798027164,0.00042602179802716
"000004",2016-01-01,1,0.0408310397159207,0.0514551943194767,0.010624154603556,0.010624154603556,0.0486790838290602,0.0613452837631693,0.012666199934109,0.012666199934109,FALSE,FALSE,FALSE,FALSE,0.00784804411313951,0.00989008944369255,0.00204204533055304,0.00204204533055304
"000004",2016-02-01,2,0.0669337402390795,0.0843497651417459,0.0174160249026664,0.0174160249026664,0.0486790838290602,0.0613452837631693,0.012666199934109,0.012666199934109,FALSE,FALSE,FALSE,FALSE,-0.0182546564100193,-0.0230044813785767,-0.00474982496855739,-0.0047498249685574
"000004",2016-03-01,3,0.0690038557804332,0.0869585205931186,0.0179546648126854,0.0179546648126854,0.0486790838290602,0.0613452837631693,0.012666199934109,0.012666199934109,FALSE,FALSE,FALSE,FALSE,-0.020324771951373,-0.0256132368299493,-0.00528846487857639,-0.00528846487857638
"000004",2017-08-01,8,0.0951149809987065,0.126183965845145,0.0310689848464383,0.0310689848464383,0.082729638618617,0.10975299352659,0.0270233549079727,0.0270233549079728,FALSE,FALSE,FALSE,FALSE,-0.0123853423800895,-0.016430972318555,-0.00404562993846556,-0.00404562993846556
"000004",2017-09-01,9,0.0916637248836678,0.121605368665497,0.0299416437818296,0.0299416437818297,0.082729638618617,0.10975299352659,0.0270233549079727,0.0270233549079728,FALSE,FALSE,FALSE,FALSE,-0.00893408626505079,-0.0118523751389077,-0.00291828887385691,-0.00291828887385691
"000004",2017-10-01,10,0.0881601674328678,0.116957386096755,0.0287972186638873,0.0287972186638873,0.082729638618617,0.10975299352659,0.0270233549079727,0.0270233549079728,FALSE,FALSE,FALSE,FALSE,-0.00543052881425073,-0.00720439257016525,-0.00177386375591453,-0.00177386375591451
"000004",2017-11-01,11,0.0896878795312675,0.118984120152963,0.0292962406216958,0.0292962406216959,0.082729638618617,0.10975299352659,0.0270233549079727,0.0270233549079728,FALSE,FALSE,FALSE,FALSE,-0.00695824091265043,-0.00923112662637354,-0.00227288571372311,-0.0022728857137231
"000004",2017-12-01,12,0.0830209401033348,0.110139447649929,0.027118507546594,0.0271185075465941,0.082729638618617,0.10975299352659,0.0270233549079727,0.0270233549079728,FALSE,FALSE,FALSE,FALSE,-0.000291301484717787,-0.000386454123339097,-9.51526386213097e-05,-9.51526386213028e-05
"000004",2018-01-01,1,0.0948174809511762,0.125789288419546,0.0309718074683693,0.0309718074683694,0.082729638618617,0.10975299352659,0.0270233549079727,0.0270233549079728,FALSE,FALSE,FALSE,FALSE,-0.0120878423325591,-0.0160362948929558,-0.00394845256039661,-0.0039484525603966
"000004",2018-02-01,2,0.105050258516476,0.139364567952202,0.034314309435726,0.034314309435726,0.082729638618617,0.10975299352659,0.0270233549079727,0.0270233549079728,FALSE,FALSE,FALSE,FALSE,-0.0223206198978587,-0.029611574425612,-0.00729095452775323,-0.00729095452775324
"000004",2018-03-01,3,0.103010447889636,0.13665846012602,0.0336480122363841,0.0336480122363841,0.082729638618617,0.10975299352659,0.0270233549079727,0.0270233549079728,FALSE,FALSE,FALSE,FALSE,-0.0202808092710188,-0.0269054665994302,-0.00662465732841139,-0.00662465732841137
"000004",2018-04-01,4,0.0928671871060094,0.123201937727126,0.0303347506211161,0.0303347506211161,0.082729638618617,0.10975299352659,0.0270233549079727,0.0270233549079728,FALSE,FALSE,FALSE,FALSE,-0.0101375484873924,-0.0134489442005357,-0.00331139571314334,-0.00331139571314335
"000004",2018-05-01,5,0.101775310682617,0.135019869553767,0.0332445588711496,0.0332445588711496,0.082729638618617,0.10975299352659,0.0270233549079727,0.0270233549079728,FALSE,FALSE,FALSE,FALSE,-0.0190456720639999,-0.0252668760271767,-0.00622120396317687,-0.00622120396317687
"000004",2018-06-01,6,0.0941026709863537,0.124840988212366,0.0307383172260125,0.0307383172260125,0.082729638618617,0.10975299352659,0.0270233549079727,0.0270233549079728,FALSE,FALSE,FALSE,FALSE,-0.0113730323677367,-0.0150879946857765,-0.00371496231803978,-0.00371496231803977
"000004",2018-08-01,8,0.11953001305641,0.171167263073949,0.0516372500175386,0.0516372500175386,0.111845940212717,0.16016365248039,0.0483177122676725,0.0483177122676725,FALSE,FALSE,FALSE,FALSE,-0.0076840728436928,-0.0110036105935589,-0.00331953774986612,-0.00331953774986612
"000004",2018-09-01,9,0.126132360750279,0.180621840679397,0.0544894799291184,0.0544894799291184,0.111845940212717,0.16016365248039,0.0483177122676725,0.0483177122676725,FALSE,FALSE,FALSE,FALSE,-0.0142864205375613,-0.0204581881990072,-0.00617176766144588,-0.00617176766144586
"000004",2018-10-01,10,0.137872982750947,0.197434439316794,0.0595614565658467,0.0595614565658467,0.111845940212717,0.16016365248039,0.0483177122676725,0.0483177122676725,FALSE,FALSE,FALSE,FALSE,-0.0260270425382301,-0.0372707868364044,-0.0112437442981742,-0.0112437442981742
"000004",2018-11-01,11,0.141066951859002,0.202008210678389,0.0609412588193869,0.0609412588193869,0.111845940212717,0.16016365248039,0.0483177122676725,0.0483177122676725,FALSE,FALSE,FALSE,FALSE,-0.0292210116462848,-0.0418445581979992,-0.0126235465517144,-0.0126235465517144
"000004",2018-12-01,12,0.135152924794953,0.193539309852445,0.058386385057492,0.058386385057492,0.111845940212717,0.16016365248039,0.0483177122676725,0.0483177122676725,FALSE,FALSE,FALSE,FALSE,-0.0233069845822361,-0.0333756573720556,-0.0100686727898195,-0.0100686727898195
"000004",2019-01-01,1,0.136754862153758,0.195833287961468,0.0590784258077093,0.0590784258077093,0.111845940212717,0.16016365248039,0.0483177122676725,0.0483177122676725,FALSE,FALSE,FALSE,FALSE,-0.024908921941041,-0.0356696354810777,-0.0107607135400368,-0.0107607135400368
"000004",2019-02-01,2,0.146145362197599,0.209280506365447,0.0631351441678477,0.0631351441678477,0.111845940212717,0.16016365248039,0.0483177122676725,0.0483177122676725,FALSE,FALSE,FALSE,FALSE,-0.0342994219848819,-0.049116853885057,-0.0148174319001752,-0.0148174319001752
"000004",2019-03-01,3,0.112708505813065,0.161398848472242,0.0486903426591766,0.0486903426591766,0.111845940212717,0.16016365248039,0.0483177122676725,0.0483177122676725,FALSE,FALSE,FALSE,FALSE,-0.000862565600348059,-0.00123519599185218,-0.00037263039150412,-0.000372630391504106
"000004",2019-04-01,4,0.101161995187382,0.14486421778564,0.0437022225982579,0.0437022225982579,0.111845940212717,0.16016365248039,0.0483177122676725,0.0483177122676725,FALSE,FALSE,FALSE,FALSE,0.010683945025335,0.0152994346947496,0.00461548966941464,0.00461548966941466
"000004",2019-05-01,5,0.0867159982014862,0.124177515732965,0.0374615175314786,0.0374615175314786,0.111845940212717,0.16016365248039,0.0483177122676725,0.0483177122676725,FALSE,FALSE,FALSE,FALSE,0.0251299420112312,0.0359861367474251,0.0108561947361939,0.0108561947361939
"000004",2019-06-01,6,0.101961880377084,0.146009655280322,0.0440477749032381,0.0440477749032381,0.111845940212717,0.16016365248039,0.0483177122676725,0.0483177122676725,FALSE,FALSE,FALSE,FALSE,0.00988405983563304,0.0141539972000674,0.00426993736443437,0.00426993736443439
"000004",2019-08-01,8,0.118003540899206,0.226851383866339,0.108847842967132,0.108847842967132,0.10287773357695,0.19777335538514,0.0948956218081895,0.0948956218081895,FALSE,FALSE,FALSE,FALSE,-0.0151258073222565,-0.0290780284811992,-0.0139522211589427,-0.0139522211589427
"000004",2019-09-01,9,0.110033543434894,0.211529767748609,0.101496224313715,0.101496224313715,0.10287773357695,0.19777335538514,0.0948956218081895,0.0948956218081895,FALSE,FALSE,FALSE,FALSE,-0.00715580985794434,-0.0137564123634698,-0.00660060250552549,-0.00660060250552549
"000004",2019-10-01,10,0.116120505314273,0.22323141428698,0.107110908972707,0.107110908972707,0.10287773357695,0.19777335538514,0.0948956218081895,0.0948956218081895,FALSE,FALSE,FALSE,FALSE,-0.0132427717373227,-0.0254580589018401,-0.0122152871645174,-0.0122152871645174
"000004",2019-11-01,11,0.120014596141598,0.230717459928902,0.110702863787304,0.110702863787304,0.10287773357695,0.19777335538514,0.0948956218081895,0.0948956218081895,FALSE,FALSE,FALSE,FALSE,-0.0171368625646477,-0.0329441045437622,-0.0158072419791145,-0.0158072419791145
"000004",2019-12-01,12,0.109646685031526,0.210786066640188,0.101139381608662,0.101139381608662,0.10287773357695,0.19777335538514,0.0948956218081895,0.0948956218081895,FALSE,FALSE,FALSE,FALSE,-0.00676895145457597,-0.013012711255048,-0.00624375980047208,-0.00624375980047207
"000004",2020-01-01,1,0.0966385791416449,0.185779132101503,0.0891405529598585,0.0891405529598585,0.10287773357695,0.19777335538514,0.0948956218081895,0.0948956218081895,FALSE,FALSE,FALSE,FALSE,0.00623915443530512,0.0119942232836361,0.00575506884833102,0.00575506884833102
"000004",2020-02-01,2,0.0486729212596232,0.0935693917354061,0.0448964704757829,0.0448964704757829,0.10287773357695,0.19777335538514,0.0948956218081895,0.0948956218081895,FALSE,FALSE,FALSE,FALSE,0.0542048123173268,0.104203963649733,0.0499991513324066,0.0499991513324066
"000004",2020-03-01,3,0.0298893054832688,0.0579955275859076,0.0251729104470773,0.0251729104470773,0.10287773357695,0.19777335538514,0.0948956218081895,0.0948956218081895,FALSE,FALSE,FALSE,FALSE,0.0729884280936812,0.139777827799232,0.0697227113611122,0.0697227113611122
"000004",2020-04-01,4,0.0364049840095595,0.0699853660260465,0.0335803820164869,0.0335803820164869,0.10287773357695,0.19777335538514,0.0948956218081895,0.0948956218081895,FALSE,FALSE,FALSE,FALSE,0.0664727495673905,0.127787989359093,0.0613152397917026,0.0613152397917026
"000004",2020-05-01,5,0.0401270253759887,0.0771406617769039,0.0370136364009152,0.0370136364009152,0.10287773357695,0.19777335538514,0.0948956218081895,0.0948956218081895,FALSE,FALSE,FALSE,FALSE,0.0627507082009613,0.120632693608236,0.0578819854072743,0.0578819854072743
"000004",2020-06-01,6,0.0384596974517787,0.0739353711213539,0.0354756736695752,0.0354756736695752,0.10287773357695,0.19777335538514,0.0948956218081895,0.0948956218081895,FALSE,FALSE,FALSE,FALSE,0.0644180361251713,0.123837984263786,0.0594199481386143,0.0594199481386143
"000004",2020-08-01,8,0.296692712025415,0.332395899149993,0.0357031871245784,0.0357031871245784,0.285159081430185,0.319474343086166,0.0343152616559811,0.0343152616559811,FALSE,FALSE,FALSE,FALSE,-0.0115336305952299,-0.0129215560638271,-0.00138792546859723,-0.00138792546859722
"000004",2020-09-01,9,0.332648435685621,0.37267843596741,0.0400300002817887,0.0400300002817887,0.285159081430185,0.319474343086166,0.0343152616559811,0.0343152616559811,FALSE,FALSE,FALSE,FALSE,-0.0474893542554365,-0.0532040928812441,-0.00571473862580757,-0.00571473862580757
"000004",2020-10-01,10,0.368520874520037,0.412867665691554,0.0443467911715171,0.0443467911715171,0.285159081430185,0.319474343086166,0.0343152616559811,0.0343152616559811,FALSE,FALSE,FALSE,FALSE,-0.083361793089852,-0.093393322605388,-0.010031529515536,-0.010031529515536
"000004",2020-11-01,11,0.319892743616018,0.35838775890355,0.0384950152875314,0.0384950152875313,0.285159081430185,0.319474343086166,0.0343152616559811,0.0343152616559811,FALSE,FALSE,FALSE,FALSE,-0.0347336621858335,-0.0389134158173837,-0.00417975363155021,-0.0041797536315502
"000004",2020-12-01,12,0.308079181554782,0.345152585188961,0.0370734036341787,0.0370734036341787,0.285159081430185,0.319474343086166,0.0343152616559811,0.0343152616559811,FALSE,FALSE,FALSE,FALSE,-0.0229201001245977,-0.0256782421027953,-0.00275814197819757,-0.00275814197819758
"000004",2021-01-01,1,0.411069902591805,0.460536927087709,0.0494670244959041,0.0494670244959041,0.285159081430185,0.319474343086166,0.0343152616559811,0.0343152616559811,FALSE,FALSE,FALSE,FALSE,-0.12591082116162,-0.141062584001543,-0.015151762839923,-0.015151762839923
"000004",2021-02-01,2,0.419997383822225,0.470538716920942,0.0505413330987172,0.0505413330987172,0.285159081430185,0.319474343086166,0.0343152616559811,0.0343152616559811,FALSE,FALSE,FALSE,FALSE,-0.13483830239204,-0.151064373834776,-0.016226071442736,-0.0162260714427361
"000004",2021-03-01,3,0.451413633596574,0.505735512017045,0.0543218784204708,0.0543218784204708,0.285159081430185,0.319474343086166,0.0343152616559811,0.0343152616559811,FALSE,FALSE,FALSE,FALSE,-0.166254552166389,-0.186261168930879,-0.0200066167644897,-0.0200066167644897
"000004",2021-04-01,4,0.497902106123318,0.557818279807826,0.0599161736845081,0.0599161736845081,0.285159081430185,0.319474343086166,0.0343152616559811,0.0343152616559811,FALSE,FALSE,FALSE,FALSE,-0.212743024693133,-0.23834393672166,-0.0256009120285269,-0.0256009120285269
