"Date","Group","Ret_VW","Ret_EW","RiskPremium","SMB","HML_Std"
2020-05-01,1,0.0308327774303224,0.0309527971145686,-0.001281,0.02521,-0.018735
2020-05-01,2,0.0232685356764344,0.0268421235077793,-0.001281,0.02521,-0.018735
2020-05-01,3,-0.00582330093661227,0.0204498757567185,-0.001281,0.02521,-0.018735
2020-05-01,4,-0.0157309356170824,0.0100425806798867,-0.001281,0.02521,-0.018735
2020-05-01,5,-0.0219298479247823,0.000298812804532574,-0.001281,0.02521,-0.018735
2020-06-01,1,0.139560076247395,0.11321154950565,0.068181,0.007267,-0.049522
2020-06-01,2,0.0936492110725045,0.084261840311174,0.068181,0.007267,-0.049522
2020-06-01,3,0.0537353127597196,0.0542627238330976,0.068181,0.007267,-0.049522
2020-06-01,4,0.0576412722561833,0.0499024155586987,0.068181,0.007267,-0.049522
2020-06-01,5,0.0199120489670224,0.0353842934936351,0.068181,0.007267,-0.049522
2020-07-01,1,0.151874069991159,0.107699813578363,0.124621,0.014625,-0.034173
2020-07-01,2,0.12326564932108,0.129563778779473,0.124621,0.014625,-0.034173
2020-07-01,3,0.145625326434103,0.146039303897365,0.124621,0.014625,-0.034173
2020-07-01,4,0.19711184711675,0.151548019861304,0.124621,0.014625,-0.034173
2020-07-01,5,0.0797968116313519,0.134939495791667,0.124621,0.014625,-0.034173
2020-08-01,1,0.0254113194171701,0.0221803188259669,0.026044,0.017228,-0.01215
2020-08-01,2,0.0176593856812841,0.0339119919060773,0.026044,0.017228,-0.01215
2020-08-01,3,0.0257911202063462,0.0413472324585635,0.026044,0.017228,-0.01215
2020-08-01,4,0.0439077156830043,0.0440018094467497,0.026044,0.017228,-0.01215
2020-08-01,5,0.0269385248625872,0.0349442781327801,0.026044,0.017228,-0.01215
2020-09-01,1,-0.0595556370509987,-0.0718657349586777,-0.053275,-0.022686,0.012814
2020-09-01,2,-0.0832219543659864,-0.0766970567768595,-0.053275,-0.022686,0.012814
2020-09-01,3,-0.057613684297921,-0.0749516656198347,-0.053275,-0.022686,0.012814
2020-09-01,4,-0.0634038008632737,-0.066673049338843,-0.053275,-0.022686,0.012814
2020-09-01,5,-0.0386343495495352,-0.0567868916253444,-0.053275,-0.022686,0.012814
2020-10-01,1,0.0212495932720897,0.00275063813443073,0.010884,-0.007086,-0.00763
2020-10-01,2,0.0122262059282269,0.0127538112482853,0.010884,-0.007086,-0.00763
2020-10-01,3,0.00674194660940066,-0.00303972257887517,0.010884,-0.007086,-0.00763
2020-10-01,4,-0.0130664252482476,-0.00588439067215363,0.010884,-0.007086,-0.00763
2020-10-01,5,0.00837628992322849,-0.00617102313186813,0.010884,-0.007086,-0.00763
2020-11-01,1,-0.00851791291239981,-0.0184715982585034,0.045682,-0.027907,0.046404
2020-11-01,2,0.0490946465632591,0.010613696707483,0.045682,-0.027907,0.046404
2020-11-01,3,0.0393269760822793,0.0250403192380952,0.045682,-0.027907,0.046404
2020-11-01,4,0.0694864380079045,0.056157057414966,0.045682,-0.027907,0.046404
2020-11-01,5,0.0811418229601511,0.0673732941496599,0.045682,-0.027907,0.046404
2020-12-01,1,0.135075319022679,0.0112542871255061,0.019096,-0.05049,-0.051885
2020-12-01,2,0.00529697049482904,-0.0483403478002699,0.019096,-0.05049,-0.051885
2020-12-01,3,-0.0268333924007583,-0.0517155094054054,0.019096,-0.05049,-0.051885
2020-12-01,4,-0.0182363547538913,-0.0402197142432432,0.019096,-0.05049,-0.051885
2020-12-01,5,-0.0430222377780812,-0.0343530500810811,0.019096,-0.05049,-0.051885
2021-01-01,1,0.0365396019968135,-0.0320709836657682,-0.000996,-0.08229,-0.002816
2021-01-01,2,-0.00735247120482631,-0.0695397316846361,-0.000996,-0.08229,-0.002816
2021-01-01,3,-0.0441304703814447,-0.0783598530188679,-0.000996,-0.08229,-0.002816
2021-01-01,4,-0.0273978068775281,-0.0805667589622642,-0.000996,-0.08229,-0.002816
2021-01-01,5,-0.0251044243393938,-0.0722918514016173,-0.000996,-0.08229,-0.002816
2021-02-01,1,-0.043743230344636,-0.0117557203480589,0.004966,0.022252,0.039535
2021-02-01,2,0.0133111869730331,0.0293854012064343,0.004966,0.022252,0.039535
2021-02-01,3,0.0297177519021329,0.0453584879356568,0.004966,0.022252,0.039535
2021-02-01,4,0.026033372648991,0.0484289357908847,0.004966,0.022252,0.039535
2021-02-01,5,0.0554963489860463,0.0557251025469169,0.004966,0.022252,0.039535
2021-03-01,1,-0.0668415939808852,-0.0243157950736279,-0.023841,0.050997,0.046326
2021-03-01,2,-0.0216212995234524,0.00397491705488621,-0.023841,0.050997,0.046326
2021-03-01,3,-0.0111140550484128,0.018496185060241,-0.023841,0.050997,0.046326
2021-03-01,4,-0.00179243866850332,0.0329362447721179,-0.023841,0.050997,0.046326
2021-03-01,5,0.0217293595125774,0.051775289919571,-0.023841,0.050997,0.046326
2021-04-01,1,0.0607110134433935,0.0313150919277108,0.009159,0.00306,-0.029428
2021-04-01,2,0.00239282732912379,-0.000649763065595711,0.009159,0.00306,-0.029428
2021-04-01,3,0.00492055902753195,-0.00449442751004016,0.009159,0.00306,-0.029428
2021-04-01,4,0.00608016947409558,-0.00202121105756359,0.009159,0.00306,-0.029428
2021-04-01,5,-0.0311914021638408,0.000949586179624669,0.009159,0.00306,-0.029428
2021-05-01,1,0.063112588762168,0.0656085812583668,0.047826,0.02814,-0.022059
2021-05-01,2,0.0400066164885543,0.0702349465595716,0.047826,0.02814,-0.022059
2021-05-01,3,0.0490348636554625,0.0618599205354752,0.047826,0.02814,-0.022059
2021-05-01,4,0.0561682638832329,0.0606657075603217,0.047826,0.02814,-0.022059
2021-05-01,5,0.0308151410763833,0.0508838631099196,0.047826,0.02814,-0.022059
2021-06-01,1,0.0183806878267995,0.0535039051137885,0.002256,0.0441,-0.0231
2021-06-01,2,0.0265529336434946,0.0411465830789826,0.002256,0.0441,-0.0231
2021-06-01,3,0.0151257669078598,0.0329724316465863,0.002256,0.0441,-0.0231
2021-06-01,4,-0.0241182678178498,0.0278951856836461,0.002256,0.0441,-0.0231
2021-06-01,5,-0.0102912642801357,0.0100205127077748,0.002256,0.0441,-0.0231
2021-07-01,1,-0.0571263601545564,0.00595905123216602,-0.044468,0.04685,-0.026626
2021-07-01,2,0.00833378875308569,0.018531000077821,-0.044468,0.04685,-0.026626
2021-07-01,3,-0.0108354985474388,0.00199521849546044,-0.044468,0.04685,-0.026626
2021-07-01,4,-0.041718032342912,-0.00053001055771725,-0.044468,0.04685,-0.026626
2021-07-01,5,-0.0551317026300427,-0.029851037924773,-0.044468,0.04685,-0.026626
2021-08-01,1,-0.0204510483896743,0.0204154488250319,0.039472,0.026332,0.062356
2021-08-01,2,0.0320658497767958,0.0457794022605364,0.039472,0.026332,0.062356
2021-08-01,3,0.0784241808266128,0.0808570040996169,0.039472,0.026332,0.062356
2021-08-01,4,0.0885872471678102,0.0930715927969349,0.039472,0.026332,0.062356
2021-08-01,5,0.0756632657313982,0.0910394028516624,0.039472,0.026332,0.062356
2021-09-01,1,-0.00767394947587756,-0.053219506821608,0.001637,-0.030596,0.022226
2021-09-01,2,-0.0374347927817092,-0.0408454740577889,0.001637,-0.030596,0.022226
2021-09-01,3,-0.0276522691236776,-0.0256646281658291,0.001637,-0.030596,0.022226
2021-09-01,4,0.00778519209833227,0.0058457895477387,0.001637,-0.030596,0.022226
2021-09-01,5,0.0358039313328693,0.0275337519095477,0.001637,-0.030596,0.022226
2021-10-01,1,0.0373391247968207,0.0132421889138577,-0.002467,-0.021189,-0.053134
2021-10-01,2,0.00743619944779359,-0.0108799825218477,-0.002467,-0.021189,-0.053134
2021-10-01,3,-0.0232087079209609,-0.0230462095380774,-0.002467,-0.021189,-0.053134
2021-10-01,4,-0.0229534862524652,-0.038777097278402,-0.002467,-0.021189,-0.053134
2021-10-01,5,-0.0379734511626242,-0.0499149384769039,-0.002467,-0.021189,-0.053134
2021-11-01,1,0.025217360632527,0.0973584386583851,0.014603,0.111218,-0.045755
2021-11-01,2,0.0626451722355482,0.127258469614907,0.014603,0.111218,-0.045755
2021-11-01,3,0.0522623848293556,0.125089782509317,0.014603,0.111218,-0.045755
2021-11-01,4,0.0172626038105092,0.0990608124223602,0.014603,0.111218,-0.045755
2021-11-01,5,-0.0161807479485393,0.040477353242236,0.014603,0.111218,-0.045755
2021-12-01,1,-0.0218463574517573,-0.0237891331862745,0.017492,0.020004,0.036433
2021-12-01,2,0.0171797101450398,0.0109343283333333,0.017492,0.020004,0.036433
2021-12-01,3,0.0450182438781816,0.0405944189705882,0.017492,0.020004,0.036433
2021-12-01,4,0.0429551762981139,0.0586541785294117,0.017492,0.020004,0.036433
2021-12-01,5,0.0493896311777805,0.0810122452515337,0.017492,0.020004,0.036433
2022-01-01,1,-0.125718852955914,-0.132361291053922,-0.081073,-0.011326,0.064437
2022-01-01,2,-0.113052831395265,-0.107910936715686,-0.081073,-0.011326,0.064437
2022-01-01,3,-0.0960919651836472,-0.0910508074019608,-0.081073,-0.011326,0.064437
2022-01-01,4,-0.0852182652695113,-0.0787285793872549,-0.081073,-0.011326,0.064437
2022-01-01,5,-0.0243760530618119,-0.0464590404907975,-0.081073,-0.011326,0.064437
2022-02-01,1,0.0183632175941874,0.0420270369792935,0.026775,0.029698,0.005899
2022-02-01,2,0.0331359010732668,0.046494556589525,0.026775,0.029698,0.005899
2022-02-01,3,0.041233292691634,0.0481843058708892,0.026775,0.029698,0.005899
2022-02-01,4,0.0365416923962252,0.0519749339829476,0.026775,0.029698,0.005899
2022-02-01,5,0.0279625474392289,0.0456351857247259,0.026775,0.029698,0.005899
2022-03-01,1,-0.105350190967394,-0.0889887270048309,-0.061543,0.036397,0.080078
2022-03-01,2,-0.118851998871261,-0.0877449430676329,-0.061543,0.036397,0.080078
2022-03-01,3,-0.0781877861288183,-0.0555647433091788,-0.061543,0.036397,0.080078
2022-03-01,4,-0.0459773720919835,-0.0303976283091788,-0.061543,0.036397,0.080078
2022-03-01,5,-0.0158111422117862,0.00982296556227325,-0.061543,0.036397,0.080078
2022-04-01,1,-0.0717235248164425,-0.157781684585834,-0.072421,-0.103798,0.036158
2022-04-01,2,-0.119315536052665,-0.173791618487395,-0.072421,-0.103798,0.036158
2022-04-01,3,-0.116137908980155,-0.165324106033654,-0.072421,-0.103798,0.036158
2022-04-01,4,-0.106658273958346,-0.145262537175481,-0.072421,-0.103798,0.036158
2022-04-01,5,-0.0474196708045054,-0.104643881069711,-0.072421,-0.103798,0.036158
2022-05-01,1,0.0585847004537254,0.113248036269555,0.047768,0.07924,-0.036941
2022-05-01,2,0.0915148401365423,0.123192890637786,0.047768,0.07924,-0.036941
2022-05-01,3,0.0803976236700601,0.109436133140794,0.047768,0.07924,-0.036941
2022-05-01,4,0.0856272371440992,0.111396630541516,0.047768,0.07924,-0.036941
2022-05-01,5,0.0145120212099652,0.0781603289049338,0.047768,0.07924,-0.036941
2022-06-01,1,0.142373339855161,0.109235081418269,0.077807,-0.018537,-0.067257
2022-06-01,2,0.0915223030913916,0.0951203698197115,0.077807,-0.018537,-0.067257
2022-06-01,3,0.0858983001925446,0.0853124984014423,0.077807,-0.018537,-0.067257
2022-06-01,4,0.0650893699015169,0.0653512626594464,0.077807,-0.018537,-0.067257
2022-06-01,5,0.0367492319491614,0.0367723345968712,0.077807,-0.018537,-0.067257
2022-07-01,1,-0.0518913820916978,0.0155948742183908,-0.032636,0.082841,-0.000982
2022-07-01,2,-0.0133615710964636,0.0350431879310345,-0.032636,0.082841,-0.000982
2022-07-01,3,0.00971993290262935,0.0449919954137931,-0.032636,0.082841,-0.000982
2022-07-01,4,-0.000838711666187084,0.0396043793218391,-0.032636,0.082841,-0.000982
2022-07-01,5,-0.0341819448922433,0.00956780191954023,-0.032636,0.082841,-0.000982
2022-08-01,1,-0.0417697925125957,-0.0479157325284738,-0.015578,-0.016403,0.026429
2022-08-01,2,-0.0421902233651384,-0.0478355102505695,-0.015578,-0.016403,0.026429
2022-08-01,3,-0.03437956794369,-0.0327924695216401,-0.015578,-0.016403,0.026429
2022-08-01,4,-0.00757426649855264,-0.0189424389066059,-0.015578,-0.016403,0.026429
2022-08-01,5,0.0104206013120579,-0.00415629714937287,-0.015578,-0.016403,0.026429
2022-09-01,1,-0.0700877295202618,-0.0834292410948081,-0.059959,-0.033311,0.032551
2022-09-01,2,-0.0851177317021722,-0.0968939179119639,-0.059959,-0.033311,0.032551
2022-09-01,3,-0.0915812424906073,-0.0984174466365688,-0.059959,-0.033311,0.032551
2022-09-01,4,-0.0752279650490183,-0.0884593445649717,-0.059959,-0.033311,0.032551
2022-09-01,5,-0.0404741564191797,-0.0715590008022599,-0.059959,-0.033311,0.032551
2022-10-01,1,-0.0537229042445038,0.0315403748430493,-0.04291,0.089395,-0.025729
2022-10-01,2,-0.00459924491586038,0.0508860529372197,-0.04291,0.089395,-0.025729
2022-10-01,3,0.00763009278162321,0.0536758217040359,-0.04291,0.089395,-0.025729
2022-10-01,4,-0.023745823365629,0.0360636858856502,-0.04291,0.089395,-0.025729
2022-10-01,5,-0.0450424077341595,-0.00431220302690583,-0.04291,0.089395,-0.025729
2022-11-01,1,0.0468090650104552,0.0438102066518354,0.090256,-0.016546,0.036651
2022-11-01,2,0.0684371743441802,0.061467827352614,0.090256,-0.016546,0.036651
2022-11-01,3,0.075134045935744,0.0709889476974416,0.090256,-0.016546,0.036651
2022-11-01,4,0.0958217678463252,0.0945597314460511,0.090256,-0.016546,0.036651
2022-11-01,5,0.128618733061498,0.125613055211581,0.090256,-0.016546,0.036651
2022-12-01,1,0.00696850310516124,-0.0378553872246696,-0.019111,-0.026701,-0.023791
2022-12-01,2,-0.0225032830688168,-0.0362444801762115,-0.019111,-0.026701,-0.023791
2022-12-01,3,-0.0217755828710165,-0.0418582746637266,-0.019111,-0.026701,-0.023791
2022-12-01,4,-0.0308308630368017,-0.0412530213450937,-0.019111,-0.026701,-0.023791
2022-12-01,5,-0.0303993775065117,-0.0423213867254686,-0.019111,-0.026701,-0.023791
2023-01-01,1,0.0755506223974986,0.0745345328176795,0.061627,0.014075,-0.032488
2023-01-01,2,0.0773120818791364,0.0837155697237569,0.061627,0.014075,-0.032488
2023-01-01,3,0.082151761433019,0.0927459250607734,0.061627,0.014075,-0.032488
2023-01-01,4,0.0562556298405626,0.0824869042430939,0.061627,0.014075,-0.032488
2023-01-01,5,0.0464853126094596,0.0604329596017699,0.061627,0.014075,-0.032488
2023-02-01,1,-0.0276335073644675,-0.000998694140969163,0.003776,0.035626,0.016069
2023-02-01,2,0.0177966158132422,0.0343503791629956,0.003776,0.035626,0.016069
2023-02-01,3,0.0225611301821986,0.0437987399779493,0.003776,0.035626,0.016069
2023-02-01,4,0.0341616387487449,0.0442510609040794,0.003776,0.035626,0.016069
2023-02-01,5,0.0079632980393236,0.0354166676957001,0.003776,0.035626,0.016069
2023-03-01,1,-0.0224536007202944,-0.0280924098576123,-0.002084,-0.016323,0.006044
2023-03-01,2,-0.0126304625126006,-0.00903779495614036,-0.002084,-0.016323,0.006044
2023-03-01,3,-0.00190960015658657,-0.00182084144736842,-0.002084,-0.016323,0.006044
2023-03-01,4,0.00292165977560804,-0.00716903596491228,-0.002084,-0.016323,0.006044
2023-03-01,5,0.00843449431157694,-0.0172160585526316,-0.002084,-0.016323,0.006044
2023-04-01,1,-0.0520591909898006,-0.048208569452954,0.008041,-0.037348,0.077193
2023-04-01,2,-0.0353891522129658,-0.0380771613129103,0.008041,-0.037348,0.077193
2023-04-01,3,-0.0201493474597297,-0.0370030248577681,0.008041,-0.037348,0.077193
2023-04-01,4,-0.0121247962444751,-0.0284778380306346,0.008041,-0.037348,0.077193
2023-04-01,5,0.0679961857255326,0.0104079008543264,0.008041,-0.037348,0.077193
2023-05-01,1,-0.0460643399200052,-0.0111487881838074,-0.034108,0.050626,0.01197
2023-05-01,2,-0.0331292187354999,0.00571066516977,-0.034108,0.050626,0.01197
2023-05-01,3,-0.0249036476808523,0.0113031720700986,-0.034108,0.050626,0.01197
2023-05-01,4,-0.0275090286172702,0.00690491631982476,-0.034108,0.050626,0.01197
2023-05-01,5,-0.0254539025380087,-0.0115689883899233,-0.034108,0.050626,0.01197
2023-06-01,1,0.019768866673434,0.0182225250547046,0.013828,0.018466,-0.015499
2023-06-01,2,0.0181375744571268,0.0277290869803063,0.013828,0.018466,-0.015499
2023-06-01,3,0.0445390418230171,0.0355095338183807,0.013828,0.018466,-0.015499
2023-06-01,4,0.0147687091271118,0.0322816453340635,0.013828,0.018466,-0.015499
2023-06-01,5,0.00186212261083836,0.0128117918072289,0.013828,0.018466,-0.015499
2023-07-01,1,0.00288735516062741,-0.0322687122055674,0.037723,-0.021729,0.02561
2023-07-01,2,0.00280548443146607,-0.0177418467309753,0.037723,-0.021729,0.02561
2023-07-01,3,0.0122003025146068,0.00545431789924974,0.037723,-0.021729,0.02561
2023-07-01,4,0.035876294548892,0.0305601168274384,0.037723,-0.021729,0.02561
2023-07-01,5,0.0735276309708766,0.0717890518756699,0.037723,-0.021729,0.02561
2023-08-01,1,-0.0510786775500567,-0.0452973332059448,-0.05218,0.012914,0.00238
2023-08-01,2,-0.0535748417407415,-0.0386530682590234,-0.05218,0.012914,0.00238
2023-08-01,3,-0.0587380759695227,-0.035649552940552,-0.05218,0.012914,0.00238
2023-08-01,4,-0.0522972967385406,-0.0412028290976645,-0.05218,0.012914,0.00238
2023-08-01,5,-0.0563487362738797,-0.0573639798089172,-0.05218,0.012914,0.00238
2023-09-01,1,-0.0316004526592433,-0.0137877266035752,-0.003699,0.0087,0.018303
2023-09-01,2,-0.0188115725211139,-0.00492945789473684,-0.003699,0.0087,0.018303
2023-09-01,3,-0.0138428644269989,0.000167713684210526,-0.003699,0.0087,0.018303
2023-09-01,4,0.00180781731193285,0.00667805684210526,-0.003699,0.0087,0.018303
2023-09-01,5,0.0126234766156193,0.00428741789473684,-0.003699,0.0087,0.018303
2023-10-01,1,-0.0230600760997473,-0.0127174832879581,-0.027992,0.03176,-0.00969
2023-10-01,2,-0.0252758460324426,-0.00681910397905759,-0.027992,0.03176,-0.00969
2023-10-01,3,-0.0133710388103781,-0.00685129158115183,-0.027992,0.03176,-0.00969
2023-10-01,4,-0.0209237671728493,-0.00437285798952879,-0.027992,0.03176,-0.00969
2023-10-01,5,-0.0325799966053025,-0.0169943018219895,-0.027992,0.03176,-0.00969
2023-11-01,1,0.00759911611421807,0.0368213822916667,-0.000803,0.055091,-0.004785
2023-11-01,2,-0.0032999345075158,0.0395998989791667,-0.000803,0.055091,-0.004785
2023-11-01,3,0.0198682393074842,0.0456693697708333,-0.000803,0.055091,-0.004785
2023-11-01,4,0.00633941505815432,0.03741801925,-0.000803,0.055091,-0.004785
2023-11-01,5,-0.00428289264224132,0.0151511738894682,-0.000803,0.055091,-0.004785
2023-12-01,1,-0.024783581385288,-0.0261532337888199,-0.016243,-0.005481,0.00504
2023-12-01,2,-0.0198206127227783,-0.0195865119875776,-0.016243,-0.005481,0.00504
2023-12-01,3,-0.0178520228720358,-0.0182396776787565,-0.016243,-0.005481,0.00504
2023-12-01,4,-0.025601906175058,-0.021020109119171,-0.016243,-0.005481,0.00504
2023-12-01,5,-0.0156870309308891,-0.0235409675233161,-0.016243,-0.005481,0.00504
2024-01-01,1,-0.167009595963269,-0.224449483918495,-0.070389,-0.131209,0.108439
2024-01-01,2,-0.163562517381373,-0.222567023155695,-0.070389,-0.131209,0.108439
2024-01-01,3,-0.164551432171504,-0.210150241809623,-0.070389,-0.131209,0.108439
2024-01-01,4,-0.120097118171955,-0.175799762426778,-0.070389,-0.131209,0.108439
2024-01-01,5,0.0117652498529677,-0.0901744448117155,-0.070389,-0.131209,0.108439
2024-02-01,1,0.127176535186891,0.0971078647916667,0.079271,-0.07062,-0.043608
2024-02-01,2,0.111781500910743,0.0739833475833333,0.079271,-0.07062,-0.043608
2024-02-01,3,0.106295759726595,0.0508477356830031,0.079271,-0.07062,-0.043608
2024-02-01,4,0.0808025155318186,0.0335653117413973,0.079271,-0.07062,-0.043608
2024-02-01,5,0.0529388331841,0.030006557455683,0.079271,-0.07062,-0.043608
2024-03-01,1,0.0128771832954705,0.0275049366147454,0.016809,0.059653,-0.001429
2024-03-01,2,0.0229519132672254,0.0524690886396676,0.016809,0.059653,-0.001429
2024-03-01,3,0.0315319198093448,0.0573555442159916,0.016809,0.059653,-0.001429
2024-03-01,4,0.0163923022104586,0.0611817284527517,0.016809,0.059653,-0.001429
2024-03-01,5,0.0057362841185342,0.0305784490965732,0.016809,0.059653,-0.001429
2024-04-01,1,0.00959173427673053,-0.0364385498238342,0.016789,-0.053258,0.033182
2024-04-01,2,0.0116753728292365,-0.0235277600207254,0.016789,-0.053258,0.033182
2024-04-01,3,0.00938846653287779,-0.0166057984041451,0.016789,-0.053258,0.033182
2024-04-01,4,0.0195617719467828,-0.00510676903626944,0.016789,-0.053258,0.033182
2024-04-01,5,0.0252194841279919,0.00276254946058091,0.016789,-0.053258,0.033182
2024-05-01,1,-0.0366773103911121,-0.0255039955647668,-0.007698,-0.009821,0.031832
2024-05-01,2,-0.00952229054816194,-0.0193635985906736,-0.007698,-0.009821,0.031832
2024-05-01,3,-0.00551230628338589,-0.00471258358549223,-0.007698,-0.009821,0.031832
2024-05-01,4,0.00747187044464468,-0.00680092207253886,-0.007698,-0.009821,0.031832
2024-05-01,5,0.00778218858571299,-0.00647075549792531,-0.007698,-0.009821,0.031832
2024-06-01,1,-0.0578790754296522,-0.083109357626943,-0.029067,-0.062087,0.045716
2024-06-01,2,-0.0337992067094405,-0.0779622710673575,-0.029067,-0.062087,0.045716
2024-06-01,3,-0.064817690886123,-0.0822343041036269,-0.029067,-0.062087,0.045716
2024-06-01,4,-0.0479356040875365,-0.0876758979378238,-0.029067,-0.062087,0.045716
2024-06-01,5,-0.0195143183107272,-0.0932909043568465,-0.029067,-0.062087,0.045716
2024-07-01,1,-0.0146455240091682,-0.00148606127401415,-0.000654,0.017188,0.007735
2024-07-01,2,-0.00139518685759555,-0.00347026401415571,-0.000654,0.017188,0.007735
2024-07-01,3,-0.0100353284398873,-0.00641181831983805,-0.000654,0.017188,0.007735
2024-07-01,4,0.00706045491722564,0.0106242977125506,-0.000654,0.017188,0.007735
2024-07-01,5,0.0144824015884777,0.0279955036133603,-0.000654,0.017188,0.007735
2024-08-01,1,-0.042653509813642,-0.0477504430583501,-0.027907,-0.001017,-0.000232
2024-08-01,2,-0.0465216722110335,-0.0424030607645875,-0.027907,-0.001017,-0.000232
2024-08-01,3,-0.0384598411149717,-0.0371753773038229,-0.027907,-0.001017,-0.000232
2024-08-01,4,-0.0261209445019536,-0.0312127021550856,-0.027907,-0.001017,-0.000232
2024-08-01,5,-0.021494061229107,-0.0306986273111783,-0.027907,-0.001017,-0.000232
2024-09-01,1,0.230255363971527,0.243338525897693,0.182221,0.045402,-0.06519
2024-09-01,2,0.213678073554993,0.229597699739218,0.182221,0.045402,-0.06519
2024-09-01,3,0.229715649840259,0.222157610853414,0.182221,0.045402,-0.06519
2024-09-01,4,0.178206145086633,0.218723323855422,0.182221,0.045402,-0.06519
2024-09-01,5,0.16368178555666,0.231152974467871,0.182221,0.045402,-0.06519
2024-10-01,1,0.00041491602269544,0.10622577747495,-0.00986,0.116481,-0.045243
2024-10-01,2,0.0107927656370868,0.0727325071543086,-0.00986,0.116481,-0.045243
2024-10-01,3,0.00612341856849496,0.0580265246993988,-0.00986,0.116481,-0.045243
2024-10-01,4,0.00545331608701386,0.0546066633967936,-0.00986,0.116481,-0.045243
2024-10-01,5,-0.0142168896708089,0.0413800087374749,-0.00986,0.116481,-0.045243
2024-11-01,1,0.011262688938464,0.01944626543,0.008779,0.054367,-0.001248
2024-11-01,2,0.00780918834958244,0.03822828976,0.008779,0.054367,-0.001248
2024-11-01,3,0.013290112697377,0.05263287178,0.008779,0.054367,-0.001248
2024-11-01,4,0.0147426598057824,0.05707498523,0.008779,0.054367,-0.001248
2024-11-01,5,0.0138397610645463,0.0517667858,0.008779,0.054367,-0.001248
2024-12-01,1,-0.0248109931328145,-0.0561076891724826,0.006597,-0.065928,0.040897
2024-12-01,2,-0.0226477081615989,-0.0456140782053838,0.006597,-0.065928,0.040897
2024-12-01,3,-0.0268685523534972,-0.0429475657028913,0.006597,-0.065928,0.040897
2024-12-01,4,-0.0186468480068364,-0.0484638298602794,0.006597,-0.065928,0.040897
2024-12-01,5,0.0308816450403364,-0.0320955156087824,0.006597,-0.065928,0.040897
2025-01-01,1,-0.0238098172093125,-0.0140918201393035,-0.028638,0.013183,0.000862
2025-01-01,2,-0.017153012961895,-0.0118344487164179,-0.028638,0.013183,0.000862
2025-01-01,3,-0.0204326675493777,-0.0125691293930348,-0.028638,0.013183,0.000862
2025-01-01,4,-0.0364746901737146,-0.0177667203980099,-0.028638,0.013183,0.000862
2025-01-01,5,-0.0286396084455157,-0.0294438113830846,-0.028638,0.013183,0.000862
2025-02-01,1,0.0606830701928812,0.0910234566600398,0.021423,0.067475,-0.041722
2025-02-01,2,0.0492858761691419,0.0885011108747515,0.021423,0.067475,-0.041722
2025-02-01,3,0.0360108834846941,0.0737116750298211,0.021423,0.067475,-0.041722
2025-02-01,4,0.0259856323489473,0.0688803258846919,0.021423,0.067475,-0.041722
2025-02-01,5,0.00470217413951902,0.0451354628827038,0.021423,0.067475,-0.041722
2025-03-01,1,-0.0182496613101094,-0.0266087511507936,0.003802,-0.011635,0.014716
2025-03-01,2,-0.00431784139533356,0.000542711269841281,0.003802,-0.011635,0.014716
2025-03-01,3,0.00866778465635288,0.00744736484607747,0.003802,-0.011635,0.014716
2025-03-01,4,0.00692552958123021,0.0161489266335651,0.003802,-0.011635,0.014716
2025-03-01,5,0.00941189250776529,0.00554456528301887,0.003802,-0.011635,0.014716
2025-04-01,1,-0.0333001639668581,-0.0371383059920635,-0.024464,0.006325,0.022734
2025-04-01,2,-0.0334465712816535,-0.0253503800793651,-0.024464,0.006325,0.022734
2025-04-01,3,-0.0380540375711688,-0.0289135744047619,-0.024464,0.006325,0.022734
2025-04-01,4,-0.0325734377236972,-0.0198047725,-0.024464,0.006325,0.022734
2025-04-01,5,-0.0131943603308352,-0.0148674725322741,-0.024464,0.006325,0.022734
2025-05-01,1,0.00582270217074329,0.0326997169811321,0.027874,0.042258,0.003368
2025-05-01,2,0.022418437553207,0.0441946413518887,0.027874,0.042258,0.003368
2025-05-01,3,0.0360735287582683,0.0585371887673956,0.027874,0.042258,0.003368
2025-05-01,4,0.0338706098151735,0.0631399229622266,0.027874,0.042258,0.003368
2025-05-01,5,0.0321314410653371,0.053051358250497,0.027874,0.042258,0.003368
2025-06-01,1,0.0405989276640951,0.0742106734623015,0.037381,0.033809,-0.007433
2025-06-01,2,0.0340281594593655,0.0662384602284011,0.037381,0.033809,-0.007433
2025-06-01,3,0.050679930275773,0.0646258534756703,0.037381,0.033809,-0.007433
2025-06-01,4,0.0404885779058086,0.0614174957298907,0.037381,0.033809,-0.007433
2025-06-01,5,0.0402917208283713,0.0380466957795432,0.037381,0.033809,-0.007433
2025-07-01,1,0.0476640185564325,0.0419688608523291,0.037808,0.003373,0.002075
2025-07-01,2,0.0427854254771974,0.0530914523686819,0.037808,0.003373,0.002075
2025-07-01,3,0.0691620599749812,0.0530918460257681,0.037808,0.003373,0.002075
2025-07-01,4,0.0439168746141177,0.0534720648562934,0.037808,0.003373,0.002075
2025-07-01,5,0.0376517227442177,0.0546036909811695,0.037808,0.003373,0.002075
2025-08-01,1,0.159652837552104,0.119515512990099,0.076523,-0.010259,-0.071706
2025-08-01,2,0.160764259960947,0.105485426574257,0.076523,-0.010259,-0.071706
2025-08-01,3,0.0976204753164967,0.0866763738217821,0.076523,-0.010259,-0.071706
